1,20000000,2,1.05666666666667,0.0321455025366432,1.01333333333333,0.0152752523165196,0.03,0.02
1,20000000,4,13.3966666666667,0.273007936392577,10.7733333333333,0.140118997046557,2.54,0.295465734053883
1,20000000,8,40.16,0.775951029382654,23.4466666666667,0.318799832705936,16.68,0.572974694031071
1,20000000,16,134.32,3.2192079771273,57.76,0.625539766921343,76.3166666666667,2.56593712575607
1,40000000,2,2.08666666666667,0.0737111479583198,2.03,0.0173205080756889,0.05,0.0608276253029822
1,40000000,4,27.59,1.05484596031838,21.58,0.586600375042501,5.98333333333333,0.544273215704514
1,40000000,8,81.6633333333333,2.11911144901191,48.13,1.0769865365918,33.4033333333333,1.66004016015677
1,40000000,16,273.986666666667,7.0228579177806,117.083333333333,2.72533178408304,156.406666666667,4.52956215691245
1,80000000,2,4.24666666666667,0.00577350269189607,4.07,0.0264575131106455,0.163333333333333,0.0321455025366432
1,80000000,4,54.4866666666667,0.447697814751574,43.23,0.424617474911242,11.2133333333333,0.0152752523165202
1,80000000,8,167.25,2.02630205053441,94.9833333333333,1.09737565734499,72.0866666666667,1.77147772589252
1,80000000,16,572.17,10.1284105367032,239.783333333333,5.44641472285516,331.59,4.73773152468562
1,160000000,2,30.7133333333333,19.1730809556872,29.7966666666667,18.7265488901007,0.896666666666667,0.430387422368885
1,160000000,4,109.586666666667,0.546382039724342,85.65,0.471487009365045,23.8033333333333,0.642365420405965
1,160000000,8,337.663333333333,3.42640238929015,189.186666666667,1.97925069997041,147.276666666667,3.34515071907578
1,160000000,16,1118.58333333333,13.7422135528937,464.04,6.41792022387315,653.16,7.35257777925539
